Student_ID,Name,Gender,Department,Year,Section,Email,Course_Code,Course_Name,Internal1,Internal2,Final,Total,Total_Classes,Attended_Classes,Attendance_Percentage,Activity_Type,Event_Name,Level,Points
S7369,Student_7369,F,ME,2,A,student_7369@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S7370,Student_7370,F,CIVIL,2,C,student_7370@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S7371,Student_7371,M,EEE,1,B,student_7371@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S7372,Student_7372,M,CIVIL,1,C,student_7372@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S7373,Student_7373,M,ECE,1,B,student_7373@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S7374,Student_7374,M,CIVIL,2,B,student_7374@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S7375,Student_7375,F,ME,1,B,student_7375@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S7376,Student_7376,M,EEE,3,B,student_7376@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S7377,Student_7377,M,ECE,4,C,student_7377@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S7378,Student_7378,M,ME,1,B,student_7378@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S7379,Student_7379,M,ME,3,C,student_7379@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S7380,Student_7380,F,ME,4,C,student_7380@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S7381,Student_7381,F,ECE,3,B,student_7381@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S7382,Student_7382,M,ECE,4,C,student_7382@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S7383,Student_7383,M,CSE,4,B,student_7383@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S7384,Student_7384,M,CIVIL,2,B,student_7384@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S7385,Student_7385,F,ECE,2,C,student_7385@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S7386,Student_7386,F,ECE,4,C,student_7386@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S7387,Student_7387,M,ME,1,C,student_7387@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S7388,Student_7388,M,ECE,1,C,student_7388@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S7389,Student_7389,F,CSE,3,C,student_7389@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S7390,Student_7390,M,CSE,4,A,student_7390@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S7391,Student_7391,M,EEE,2,C,student_7391@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S7392,Student_7392,M,CIVIL,3,A,student_7392@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S7393,Student_7393,M,CSE,3,B,student_7393@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S7394,Student_7394,M,EEE,4,C,student_7394@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S7395,Student_7395,F,EEE,4,B,student_7395@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S7396,Student_7396,M,CIVIL,4,B,student_7396@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S7397,Student_7397,M,ECE,4,B,student_7397@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S7398,Student_7398,M,CSE,2,C,student_7398@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S7399,Student_7399,F,EEE,1,C,student_7399@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S7400,Student_7400,M,CIVIL,4,B,student_7400@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S7401,Student_7401,F,CIVIL,3,C,student_7401@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S7402,Student_7402,F,CIVIL,3,B,student_7402@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S7403,Student_7403,M,EEE,4,B,student_7403@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S7404,Student_7404,M,CSE,3,C,student_7404@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S7405,Student_7405,F,CSE,2,B,student_7405@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S7406,Student_7406,M,CSE,4,C,student_7406@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S7407,Student_7407,M,CSE,1,B,student_7407@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S7408,Student_7408,M,EEE,2,C,student_7408@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S7409,Student_7409,F,ME,3,B,student_7409@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S7410,Student_7410,F,ECE,2,C,student_7410@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S7411,Student_7411,M,CIVIL,2,C,student_7411@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S7412,Student_7412,M,CSE,4,B,student_7412@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S7413,Student_7413,M,CIVIL,3,B,student_7413@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S7414,Student_7414,F,ECE,1,A,student_7414@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S7415,Student_7415,F,CIVIL,2,B,student_7415@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S7416,Student_7416,M,EEE,2,A,student_7416@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S7417,Student_7417,M,ME,4,C,student_7417@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S7418,Student_7418,F,CSE,2,C,student_7418@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S7419,Student_7419,F,CSE,2,C,student_7419@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S7420,Student_7420,F,ECE,2,B,student_7420@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S7421,Student_7421,F,ECE,2,B,student_7421@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S7422,Student_7422,M,EEE,1,B,student_7422@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S7423,Student_7423,F,ECE,3,A,student_7423@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S7424,Student_7424,M,CIVIL,1,A,student_7424@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S7425,Student_7425,F,CIVIL,2,A,student_7425@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S7426,Student_7426,F,ME,4,B,student_7426@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S7427,Student_7427,M,CSE,2,C,student_7427@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S7428,Student_7428,F,ME,3,C,student_7428@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S7429,Student_7429,F,CSE,3,A,student_7429@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S7430,Student_7430,F,ME,2,A,student_7430@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S7431,Student_7431,F,CSE,1,A,student_7431@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S7432,Student_7432,F,ME,1,A,student_7432@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S7433,Student_7433,M,ECE,4,C,student_7433@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S7434,Student_7434,M,EEE,4,A,student_7434@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S7435,Student_7435,M,EEE,3,B,student_7435@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S7436,Student_7436,M,ECE,2,B,student_7436@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S7437,Student_7437,M,ME,4,A,student_7437@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S7438,Student_7438,F,CSE,3,A,student_7438@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
S7439,Student_7439,F,EEE,3,B,student_7439@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S7440,Student_7440,M,CSE,4,C,student_7440@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S7441,Student_7441,M,CSE,1,B,student_7441@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S7442,Student_7442,F,ME,4,C,student_7442@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S7443,Student_7443,M,CIVIL,2,B,student_7443@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S7444,Student_7444,F,ECE,3,C,student_7444@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S7445,Student_7445,M,CSE,3,A,student_7445@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S7446,Student_7446,F,ME,3,A,student_7446@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S7447,Student_7447,M,CIVIL,1,C,student_7447@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S7448,Student_7448,M,CSE,2,C,student_7448@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S7449,Student_7449,M,CIVIL,3,C,student_7449@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S7450,Student_7450,M,EEE,4,A,student_7450@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S7451,Student_7451,M,ME,4,B,student_7451@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S7452,Student_7452,M,CSE,1,A,student_7452@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S7453,Student_7453,F,CSE,4,A,student_7453@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S7454,Student_7454,F,CSE,3,B,student_7454@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S7455,Student_7455,M,EEE,1,C,student_7455@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S7456,Student_7456,F,CIVIL,1,B,student_7456@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S7457,Student_7457,M,CIVIL,1,B,student_7457@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S7458,Student_7458,F,CIVIL,3,B,student_7458@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S7459,Student_7459,F,CIVIL,3,B,student_7459@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S7460,Student_7460,M,CIVIL,4,C,student_7460@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S7461,Student_7461,F,CSE,3,B,student_7461@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S7462,Student_7462,M,CIVIL,2,A,student_7462@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S7463,Student_7463,M,EEE,2,A,student_7463@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S7464,Student_7464,F,CSE,1,A,student_7464@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S7465,Student_7465,F,ECE,3,A,student_7465@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S7466,Student_7466,F,ECE,1,A,student_7466@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S7467,Student_7467,M,EEE,2,B,student_7467@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S7468,Student_7468,F,ME,4,A,student_7468@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S7469,Student_7469,F,ME,2,A,student_7469@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S7470,Student_7470,F,CIVIL,2,C,student_7470@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S7471,Student_7471,M,EEE,1,B,student_7471@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S7472,Student_7472,M,CIVIL,1,C,student_7472@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S7473,Student_7473,M,ECE,1,B,student_7473@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S7474,Student_7474,M,CIVIL,2,B,student_7474@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S7475,Student_7475,F,ME,1,B,student_7475@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S7476,Student_7476,M,EEE,3,B,student_7476@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S7477,Student_7477,M,ECE,4,C,student_7477@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S7478,Student_7478,M,ME,1,B,student_7478@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S7479,Student_7479,M,ME,3,C,student_7479@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S7480,Student_7480,F,ME,4,C,student_7480@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S7481,Student_7481,F,ECE,3,B,student_7481@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S7482,Student_7482,M,ECE,4,C,student_7482@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S7483,Student_7483,M,CSE,4,B,student_7483@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S7484,Student_7484,M,CIVIL,2,B,student_7484@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S7485,Student_7485,F,ECE,2,C,student_7485@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S7486,Student_7486,F,ECE,4,C,student_7486@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S7487,Student_7487,M,ME,1,C,student_7487@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S7488,Student_7488,M,ECE,1,C,student_7488@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S7489,Student_7489,F,CSE,3,C,student_7489@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S7490,Student_7490,M,CSE,4,A,student_7490@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S7491,Student_7491,M,EEE,2,C,student_7491@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S7492,Student_7492,M,CIVIL,3,A,student_7492@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S7493,Student_7493,M,CSE,3,B,student_7493@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S7494,Student_7494,M,EEE,4,C,student_7494@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S7495,Student_7495,F,EEE,4,B,student_7495@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S7496,Student_7496,M,CIVIL,4,B,student_7496@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S7497,Student_7497,M,ECE,4,B,student_7497@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S7498,Student_7498,M,CSE,2,C,student_7498@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S7499,Student_7499,F,EEE,1,C,student_7499@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S7500,Student_7500,M,CIVIL,4,B,student_7500@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S7501,Student_7501,F,CIVIL,3,C,student_7501@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S7502,Student_7502,F,CIVIL,3,B,student_7502@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S7503,Student_7503,M,EEE,4,B,student_7503@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S7504,Student_7504,M,CSE,3,C,student_7504@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S7505,Student_7505,F,CSE,2,B,student_7505@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S7506,Student_7506,M,CSE,4,C,student_7506@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S7507,Student_7507,M,CSE,1,B,student_7507@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S7508,Student_7508,M,EEE,2,C,student_7508@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S7509,Student_7509,F,ME,3,B,student_7509@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S7510,Student_7510,F,ECE,2,C,student_7510@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S7511,Student_7511,M,CIVIL,2,C,student_7511@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S7512,Student_7512,M,CSE,4,B,student_7512@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S7513,Student_7513,M,CIVIL,3,B,student_7513@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S7514,Student_7514,F,ECE,1,A,student_7514@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S7515,Student_7515,F,CIVIL,2,B,student_7515@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S7516,Student_7516,M,EEE,2,A,student_7516@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S7517,Student_7517,M,ME,4,C,student_7517@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
